MUNICIPIO,ID_VEREDA,EXIST_VER,FOTO_VER,MAT_baldos,MAT_horm,MAT_balat,MAT_otro,ITIN_ANCHO,FOTO_ITIN1,FOTO_ITIN2,FOTO_ITIN3,TRANSITAB,RIESG_PUNT,PEL_PUNZ,NUM_PUNZ,FOTO_PUN1,FOTO_PUN2,PEL_HUND,NUM_HUND,FOTO_HUN1,FOTO_HUN2,DESNIVEL,FOTO_DES,EXC_PEND,FOTO_PEN,VEHI_OBST,NUM_VEH_OB,FOTO_VHE1,FOTO_VHE2,OBS_MEN_PU,NUM_OBS_ME,FOTO_OBS1,FOTO_OBS2,ELE_ESPECI,ELE_bancos,ELE_monu,ELE_puntos,ELE_juegos,ELE_otros,ELE_otros1,RAMPAS,NUM_RAM,FOT_RAM1,FOT_RAM2,FOT_RAM3,RAM_DIF,FOT_DIF,PADV_RAM,PGUI_RAM,RAM_ENF,ALTURA_DEL,OBSERVACIO,ACCESIB100
E,"5228",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E,"6478",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E,"16166",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E,"26656",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E,"29672",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E,"26318","2",1634650387355.jpg,"1","0","0","0","2",,,1634650438897.jpg,"2","1","0",,,,"1","1",1634650452892.jpg,,"0",,"0",,"0",,,,"0",,,,"0",,,,,,,"0",,,,,,,,,,1=15   2=16,,59.75
E,"30414","2",1634650200099.jpg,"1","0","0","0","2",,,1634650337535.jpg,"2","1","0",,,,"1","3",,,"0",,"0",,"0",,,,"0",,,,"0",,,,,,,"0",,,,,,,,,,1=16   2=16,,58.75
E,"30538","2",,"1","0","0","0","2",,,1634650512993.jpg,"2","0",,,,,,,,,,,,,,,,,,,,,"0",,,,,,,"0",,,,,,,,,,1=15   2=18,,57.50
E,"31040","2",1634650007548.jpg,"1","0","0","0","2",,,1634650079568.jpg,"2","1","0",,,,"0",,,,"0",,"0",,"0",,,,"1","1",1634650095245.jpg,,"0",,,,,,,"0",,,,,,,,,,1=12   2=16,,57.50
E,"26317","2",1634571074480.jpg,"1","0","0","0","1",,1634571115145-12_3_37.jpg,,"0","1","0",,,,"0",,,,"0",,"0",,"0",,,,"1","3",1634571141958.jpg,,"0",,,,,,,"0",,,,,,,,,,1=15   2=18,,24.00
E,"30537","2",1634570832923.jpg,"1","0","0","0","1",,1634570892913.jpg,,"1","1","0",,,,"0",,,,"0",,"0",,"0",,,,"1","1",1634570921085.jpg,,"0",,,,,,,"0",,,,,,,,,"0",1=15   2=16,,36.00
E,"31041","2",1634570585241.jpg,"1","0","0","0","1",,1634570604552-12_1_10.jpg,,"0","1","0",,,,"0",,,,"0",,"0",,"0",,,,"1","3",1634570679845.jpg,,"0",,,,,,,"1","1",1634570728405.jpg,,,"0",,"0","0","1",1=15   2=16,,44.00
E,"32388","2",,"1","0","0","0","1",,1634571536162-12_4_46.jpg,,"1","0",,,,,,,,,,,,,,,,,,,,,"0",,,,,,,"1","1",1634571561864.jpg,,,"0",,"1","0","1",1=16   2=16,,57.25
E,"15716","2",1634654165631.jpg,"1","0","0","0","2",,,1634654259748.jpg,"2","0",,,,,,,,,,,,,,,,,,,,,"0",,,,,,,"1","2",1634654276807.jpg,1634654288828.jpg,,"0",,"1","0","1",1=17   2=18,,78.75
E,"26305","2",,"1","0","0","0","1",,1634654421315-16_37_36.jpg,,"0","1","0",,,,"0",,,,"0",,"0",,"0",,,,"1","4",1634654447569.jpg,,"0",,,,,,,"1","1",1634654456416.jpg,,,"0",,"1","0","1",1=16   2=17,,45.25
E,"30415","2",1634653769391.jpg,"1","0","0","0","1",,1634653909796.jpg,,"1","0",,,,,,,,,,,,,,,,,,,,,"0",,,,,,,"1","1",1634653923522.jpg,,,"0",,"0","0","0",1=16   2=17,,56.00
E,"31042","2",1634653967602.jpg,"1","0","0","0","2",,,1634654116509.jpg,"2","0",,,,,,,,,,,,,,,,,,,,,"0",,,,,,,"0",,,,,,,,,"0",1=16   2=17,,57.50
E,"843","2",1629469908878.jpg,"1","0","0","0","1",,1629469994520.jpg,,"1","1","0",,,,"0",,,,"0",,"0",,"0",,,,"1","1",1629470010503.jpg,,"0",,,,,,,"0",,,,,,,,,,1=16   2=16,,36.00
E,"25848","2",,"1","0","0","0","1",,1629470122088.jpg,,"1","1","0",,,,"1","1",1629470135767.jpg,,"0",,"0",,"0",,,,"1","4",1629470153021.jpg,,"0",,,,,,,"0",,,,,,,,,,1=16   2=20,,38.25
E,"26308","2",1629469605000.jpg,"1","0","0","0","1",,1629469704967.jpg,,"1","1","0",,,,"0",,,,"0",,"0",,"0",,,,"1","4",1629469728247.jpg,,"0",,,,,,,"0",,,,,,,,,,1=16   2=18,,36.00
E,"32387","2",1629469767937.jpg,"1","0","0","0","2",,,1629469843081.jpg,"2","0",,,,,,,,,,,,,,,,,,,,,"0",,,,,,,"0",,,,,,,,,,1=17   2=14,,57.50
E,"10061","2",1629469136913.jpg,"1","0","0","0","1",,1629469206536.jpg,,"1","0",,,,,,,,,,,,,,,,,,,,,"0",,,,,,,"0",,,,,,,,,,1=17   2=18,,36.00
E,"24225","2",,"1","0","0","0","1",,1629469419095-16_46_0.jpg,,"0","1","0",,,,"0",,,,"0",,"0",,"0",,,,"1","4",1629469432525-16_46_40.jpg,,"0",,,,,,,"0",,,,,,,,,,1=18   2=20,,24.00
E,"25846","2",1629468901072.jpg,"1","0","0","0","1",,1629469047518.jpg,,"1","1","0",,,,"0",,,,"0",,"0",,"0",,,,"1","3",1629469071519.jpg,,"0",,,,,,,"0",,,,,,,,,,1=16   2=18,,36.00
E,"26314","2",1629468744074.jpg,"1","0","0","0","2",,,1629468832425-16_41_24.jpg,"1","1","0",,,,"0",,,,"0",,"0",,"0",,,,"1",,1629468858376.jpg,,"0",,,,,,,"0",,,,,,,,,,1=18   2=20,,53.50
E,"12757","2",,"1","0","0","0","1",,1629215627112.jpg,,"1","1","1","2",1629215643134.jpg,1629215646776.jpg,"1","1",1629215655533.jpg,,"0",,"0",,"0",,,,"1","5",1629215672963.jpg,,"1","0","0","0","0","1","0","1","1",1629215690301.jpg,,,"0",,"1","0","1",1=16   2=14,,62.00
E,"20015","2",1629214894586.jpg,"1","0","0","0","1",,1629214911058.jpg,,"1","1","1","2",1629214928287.jpg,1629214934246.jpg,"0",,,,"0",,"1",1629214963243.jpg,"0",,,,"1","4",1629214975714.jpg,,"0",,,,,,,"0",,,,,,,,,,1=17   2=23,,38.50
E,"23804","2",1629215256293.jpg,"1","0","0","0","2",,,1629215267776-16_4_11.jpg,"0","1","0",,,,"1","1",1629215292015.jpg,,"0",,"0",,"1","1",1629215303242.jpg,,"1","2",1629215314620.jpg,1629215282113-16_4_46.jpg,"0",,,,,,,"0",,,,,,,,,,1=18   2=19,,50.50
E,"1461","2",,"1","0","0","0","1",,1629468588524.jpg,,"1","1","0",,,,"0",,,,"0",,"0",,"0",,,,"1","5",1629468604540.jpg,,"0",,,,,,,"0",,,,,,,,,,1=18   2=28,,36.00
E,"10062","2",1629468323822.jpg,"1","0","0","0","2",,,1629468339533.jpg,"2","1","0",,,,"0",,,,"0",,"0",,"0",,,,"1","2",1629468356273.jpg,1629468361554.jpg,"0",,,,,,,"0",,,,,,,,,,1=20   2=18,Cables que entorpecen la circulación,57.50
E,"24224","2",1629467940473.jpg,"1","0","0","0","0",1629468109486.jpg,,,"0","1","0",,,,"1","1",,,"0",,"0",,"1","1",1629468133599.jpg,,"1","3",1629468147422.jpg,,"0",,,,,,,"0",,,,,,,,,,1=20,Una obra se encuentra sobre está vereda no permitiendo la circulación peatonal,26.25
E,"1460","2",1629467035275.jpg,"1","0","0","0","2",,,1629467190879.jpg,"2","0",,,,,,,,,,,,,,,,,,,,,"0",,,,,,,"0",,,,,,,,,,1=17   2=18,,57.50
E,"10060","2",1629467264477.jpg,"1","0","0","0","1",,1629467371452-21_9_37.jpg,,"1","1","1","2",1629467382544.jpg,1629467386431.jpg,"0",,,,"0",,"0",,"1","2",1629467399484.jpg,1629467402545.jpg,"1","3",1629467412208.jpg,,"0",,,,,,,"0",,,,,,,,,,1=17   2=18,,38.50
E,"19659","2",,"1","0","0","0","1",,1629467465237.jpg,,"1","1","0",,,,"0",,,,"0",,"0",,"0",,,,"1","4",1629467636320.jpg,,"0",,,,,,,"0",,,,,,,,,,1=16   2=18,Mayor parte de la vereda aceptable,36.00
E,"26307","2",1629466843371.jpg,"1","0","0","0","1",,1629466951620.jpg,,"1","1","1","2",1629466968198.jpg,,"0",,,,"0",,"0",,"0",,,,"1","2",1629466990748.jpg,,"1","0","0","0","0","1","0","0",,,,,,,,,,1=18   2=17,,38.50
E,"9449","2",1631541179263.jpg,"0","1","0","1","2",,,1631541241444.jpg,"2","0",,,,,,,,,,,,,,,,,,,,,"0",,,,,,,"1","1",1631541280143.jpg,,,"0",,"0","0","1",1=13   2=13,,77.50
E,"13492","2",1631540332281.jpg,"0","1","0","1","2",,,1631540461328.jpg,"2","0",,,,,,,,,,,,,,,,,,,,,"0",,,,,,,"1","1",1631540536813.jpg,,,"0",,"0","0","1",1= 20   2= 19,,77.50
E,"31791","2",1631540901963.jpg,"0","1","0","1","2",,,1631540946404.jpg,"2","0",,,,,,,,,,,,,,,,,,,,,"1","0","0","1","0","0","0","1","2",1631541011851.jpg,1631541098901.jpg,,"0",,"0","0","0",1=18   2=18,,77.50
E,"13489","2",1631541662898.jpg,"1","1","0","0","1",,,,"0","1","0",,,,"0",,,,"0",,"1",,"0",,,,"1",,,,"0",,,,,,,"0",,,,,,,,,,,Tramo sin vereda con barro que imposibilita el paso,24.00
E,"25270","2",1631541839037.jpg,"1","0","0","0","1",,1631541911316.jpg,,"1","1","0",,,,"0",,,,"1",1631541969384.jpg,"1",1631542043078-10_52_16.jpg,"0",,,,"0",,,,"0",,,,,,,"0",,,,,,,,,,1=20   2=21,,36.00
E,"30868","2",1631542295448.jpg,"1","0","0","0","2",,,1631542324394.jpg,"1","1","0",,,,"0",,,,"0",,"1",1631542392385.jpg,"0",,,,"1","1",1631542482709-10_53_3.jpg,,"0",,,,,,,"1","1",1631542521706.jpg,,,"0",,"0","0","1",1=15   2=18,,73.50
E,10065A,"2",1629466223711.jpg,"0","0","1","0","1",,,,"0",,,,,,,,,,,,,,,,,,,,,,"0",,,,,,,"0",,,,,,,,,,,Vereda de pedregullin y tierra,22.00
E,"11549",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E,"19658","1",1629466696453.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Parte de la vereda es de balastro  pero una gran parte es de tierra y pedregullin  se encuentra la entrada de un jardín de infantes,15.00
E,10065B,"2",1629466405170.jpg,"1","0","1","1","1",,1629466437067.jpg,,"0","1","0",,,,"0",,,,"0",,"0",,"0",,,,"1","4",1629466470687.jpg,,"0",,,,,,,"0",,,,,,,,,,1=16   2=17,Entrada a una escuela,24.00
E,"10064","2",1629465665008.jpg,"1","0","0","0","1",,1629465810106-21_4_4.jpg,,"1","1","0",,,,"0",,,,"0",,"0",,"0",,,,"1","3",1629465826124.jpg,,"0",,,,,,,"0",,,,,,,,,,1=14   2=14,,36.00
E,"11548","2",1629465408046.jpg,"1","0","0","0","1",,1629465585715.jpg,,"0","1","0",,,,"1","2",,,"0",,"0",,"0",,,,"1","5",1629465608278.jpg,1629465613053.jpg,"0",,,,,,,"0",,,,,,,,,,1=16   2=17,,25.25
E,"20025","2",,"1","0","0","0","1",,1629465874773.jpg,,"1","1","0",,,,"0",,,,"0",,"0",,"1","2",1629466026399.jpg,1629466029730.jpg,"1","3",1629466037816.jpg,,"0",,,,,,,"0",,,,,,,,,,1=16   2=17,,36.00
E,"26299","2",1629465113454.jpg,"1","0","0","0","1",,1629465271375.jpg,,"1","1","1","1",1629465281017.jpg,,"0",,,,"0",,"0",,"1","5",1629465293209.jpg,,"1","2",1629465301672.jpg,,"0",,,,,,,"0",,,,,,,,,,1=17   2=18,,40.50
E,"20016","2",,"1","0","0","0","1",,1629217081325.jpg,,"1","0",,,,,,,,,,,,,,,,,,,,,"0",,,,,,,"0",,,,,,,,,,1=20   2=23,,36.00
E,"20023","2",1629216269848.jpg,"1","0","0","0","1",,1629216280401.jpg,,"1","1","1","2",1629216327079.jpg,1629216332286.jpg,"0",,,,"0",,"1",1629216332286-16_18_18.jpg,"0",,,,"1","5",1629216359836.jpg,,"0",,,,,,,"0",,,,,,,,,,1=17   2=18,,38.50
E,"23802","2",1629216576575.jpg,"1","0","0","0","1",,1629216605983.jpg,,"1","1","1","1",1629216628895.jpg,,"0",,,,"0",,"0",,"1","1",1629216696817.jpg,,"1","1",1629216713231.jpg,,"0",,,,,,,"0",,,,,,,,,,1=20   2=16,,40.50
E,"26300","2",1629215914275.jpg,"1","0","0","0","1",,1629215921896.jpg,,"1","0",,,,,,,,,,,,,,,,,,,,,"1","0","0","0","0","1","0","0",,,,,,,,,,1=20   2=24,,36.00
E,"19323",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E,"21956",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E,"27971",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E,"6553","2",,"1","0","0","0","2",,,1630692505011.jpg,"1","1","0",,,,"1","1",1630692574701.jpg,,"0",,"1",1630692555813.jpg,"0",,,,"0",,,,"0",,,,,,,"1","1",1630692663251.jpg,,,"0",,"1","0","1",1=16   2=13,,77.00
E,"15717","2",1630691957333.jpg,"1","0","0","0","2",,,1630691970070.jpg,"2","1","0",,,,"1","3",,,"0",,"0",,"1","1",1630692003059.jpg,,"1","1",1630692015557.jpg,,"0",,,,,,,"0",,,,,,,,,,1= 16   2=16,,65.50
E,"26295","2",1630691739741.jpg,"1","0","0","0","0",1630691774936.jpg,,,"2","1","1","1",1630691865890.jpg,,"0",,,,"0",,"0",,"1","1",1630691887020.jpg,,"0",,,,"1","0","0","0","0","1","0","0",,,,,,,,,,1=13   2=13,,44.50
E,"31043",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E,"34917","2",1630692239909.jpg,"1","0","0","0","2",,,1630692251719.jpg,"1","1","1","1",1630692326864.jpg,,"1","1",1630692362570.jpg,,"0",,"0",,"1","1",1630692416151.jpg,,"0",,,,"0",,,,,,,"0",,,,,,,,,,1=15   2= 16,,67.00
E,"6919",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E,"21481",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E,"27497",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E,"30476",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E,"5109",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E,"17519",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E,"27496",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E,"28852",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E,"3760",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E,"5227",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E,"16165",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E,"26654",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E,"4793","2",1626884935357.jpg,"1","0","0","0","2",,,1626884971444.jpg,"2","0",,,,,,,,,,,,,,,,,,,,,"0",,,,,,,"0",,,,,,,,,,1=16,Sin rampa,57.50
E,"5108","2",1626884542728.jpg,"1","0","0","0","1",,1626884622499.jpg,,"1","1","1","1",1626884707710.jpg,,"0",,,,"0",,"0",,"0",,,,"1","1",1626884834798.jpg,,"0",,,,,,,"0",,,,,,,,,,1=16   2=13,Faltan baldosasBsmdosas y tapas sueltas,40.50
E,"17517","2",,"1","0","0","0","1",,1626886007139.jpg,,"1","1","0",,,,"0",,,,"0",,"1",1626886134949.jpg,"1","6",1626886192146.jpg,,"1","7",1626886212587.jpg,,"0",,,,,,,"0",,,,,,,,,,1=19,Muchos desniveles y muchos autos obstaculizando la circulacion de peatones,36.00
E,"22358","2",1626885273956.jpg,"1","0","0","0","1",,1626885355599.jpg,,"1","1","0",,,,"1","1",1626885508715.jpg,,"0",,"1",1626885355599-14_42_49.jpg,"1","1",1626885595162.jpg,,"1","5",1626885829197.jpg,,"0",,,,,,,"0",,,,,,,,,,1=23,Las esquinas son de pasto y el cordon muy alto Las baldosas es como andar en montaña rusa,38.25
E,"9447","2",1633534904669.jpg,"1","1","0","0","2",,,1633534972501.jpg,"1","1","1","1",1633534996843.jpg,,"1","1",1633535060833.jpg,,"0",,"1",1633535099969.jpg,"1","1",1633534931458.jpg,,"0",,,,"0",,,,,,,"1","1",1633535155620.jpg,,,"1",1633535155620-12_14_55.jpg,"1","0","0",1=17   2=16,,90.75
E,"13490","2",1633535376297.jpg,"1","1","0","0","2",,,1633535419986.jpg,"1","1","0",,,,"0",,,,"0",,"0",,"0",,,,"0",,,,"0",,,,,,,"0",,,,,,,,,,1=19   2=17,,53.50
E,"25622","2",,"1","1","1","0","2",,,1633535601836.jpg,"0","1","0",,,,"0",,,,"0",,"0",,"0",,,,"1","1",1633535663357.jpg,,"0",,,,,,,"0",,,,,,,,,,1=15   2=16,Faltan baldosas,41.50
E,"31792","2",1633535206139.jpg,"1","1","0","0","2",,,1633535226073.jpg,"2","0",,,,,,,,,,,,,,,,,,,,,"0",,,,,,,"0",,,,,,,,,"1",1=19   2=19,,57.50
E,"3240","2",1630691206752.jpg,"1","0","0","0","2",,,1630691233932.jpg,"1","1","0",,,,"1","2",1630691284824.jpg,1630691345307.jpg,"0",,"0",,"0",,,,"0",,,,"0",,,,,,,"0",,,,,,,,,,1=14   2=14,,54.75
E,"6554","2",1630687913642.jpg,"1","1","0","0","2",,,1630687929234.jpg,"2","1","1","1",1630687967315.jpg,,"0",,1630687994560.jpg,,"0",,"0",,"0",,,,"0",,,,"0",,,,,,,"1","1",1630688042915.jpg,,,"0",,"1","0",,1=17   2=16,,83.25
E,"26294","2",1630687564301.jpg,"1","0","0","0","2",,,1630687581248.jpg,"1","1","0",,,,"1","1",1630687607189.jpg,,"0",,"1",1630687698930.jpg,"0",,,,"0",,,,"0",,,,,,,"0",,,,,,,,,,1= 15   2=13,,55.75
E,"31044","2",1630688530816.jpg,"1","0","0","0","2",,,1630688547971.jpg,"2","1","0",,,,"1","1",1630688635398.jpg,,"0",,"0",,"0",,,,"0",,,,"0",,,,,,,"0",,,,,,,,,,1=17   2= 15,,59.75
E,"34916","2",1630688336286.jpg,"1","1","0","0","2",,,1630688362094.jpg,"1","1","0",,,,"1","1",1630688424808.jpg,,"0",,"0",,"0",,,,"0",,,,"1","0","0","0","0","1","0","0",,,,,,,,,,1= 16   2=14,,55.75
E,"9446","2",1633542816764.jpg,"1","1","0","0","2",,,1633542836525.jpg,"1","1","0",,,,"1","1",1633542888197.jpg,,"0",,"0",,"0",,,,"0",,,,"0",,,,,,,"0",,,,,,,,,,1= 16   2=15,Lugares con pequeños hundimiento que puede dificultar el paso,55.75
E,"16518","2",,"1","0","0","0","2",,,1633544157176.jpg,"0","1","0",,,,"1","1",1633544217309.jpg,,"0",,"1",1633544253031.jpg,"0",,,,"0",,,,"0",,,,,,,"0",,,,,,,,,,1=16   2=14,La vereda es regular por una esquina que es solo pasto y dificulta el paso,43.75
E,"17935","2",1633543114188.jpg,"1","1","0","0","2",,,1633543180356.jpg,"1","1","0",,,,"0",,,,"0",,"0",,"0",,,,"1","1",1633543302485.jpg,,"1","0","0","0","0","1","1","0",,,,,,,,,,1=14   2=16,Obstáculos que dificultan el paso parada y hundimientos,53.50
E,"20682","2",1633543524039.jpg,"1","1","0","0","2",,,1633543540916.jpg,"1","1","1","1",1633543833629.jpg,,"1","1",1633543949429-12_11_25.jpg,,"0",,"1",1633543767457.jpg,"1","2",1633543562898.jpg,1633543728644.jpg,"1","2",1633543580291.jpg,1633543801670-12_11_52.jpg,"1","0","0","0","0","0","1","0",,,,,,,,,,1=14   2=17,Autos que harían difícil el paso,64.00
E,"1727","2",1631540820883.jpg,"1","0","0","0","2",,,1631540848449.jpg,"2","0",,,,,,,,,,,,,,,,,,,,,"0",,,,,,,"0",,,,,,,,,"0",1=15   2= 16,Faltante de baldosas,57.50
E,"3099","2",1631540495917.jpg,"1","1","0","0","2",,,1631540534955.jpg,"1","1","0",,,,"0",,,,"0",,"1",1631540599684.jpg,"0",,,,"0",,,,"0",,,,,,,"1","1",1631540669148.jpg,,,"0",,"0","0","1",1=17   2=19,,73.50
E,"8615","2",,"1","0","0","0","2",,,1631541292256.jpg,"1","0",,,,,,,,,,,,,,,,,,,,,"0",,,,,,,"1","1",1631541371242.jpg,,,"0",,"0","0","1",1=17   2= 16,Faltan baldosas  kiosco en la vereda,73.50
E,"26293","2",1631541002975.jpg,"1","0","0","0","2",,,1631541061866.jpg,"1","0",,,,,,,,,,,,,,,,,,,,,"1","0","0","0","0","1","0","0",,,,,,,,,,1=17  2=16,,53.50
E,"17435","2",1633630315216.jpg,"1","0","0","0","2",,,1633630337326.jpg,"2","1","0",,,,"1","1",1633630368994.jpg,,"0",,"1",1633630386467.jpg,"0",,,,"0",,,,"0",,,,,,,"0",,,,,,,,,,1=16   2=16,,59.75
E,"17938","2",1633629445137.jpg,"1","1","0","0","2",,,1633629477823.jpg,"1","1","0",,,,"0",,,,"0",,"0",,"1","2",1633629651177.jpg,1633629516413-11_13_45.jpg,"1","2",1633629516413.jpg,1633629626019-11_13_57.jpg,"1","0","0","0","0","1","0","0",,,,,,,,,,1=14   2=16,Falta de baldosas que generan hundimientos escombros que pueden provocar caídas y obstáculos de puestos,57.25
E,"19531","2",,"1","1","0","0","0",Captura de pantalla 2022-02-02 111711-11_17_29.png,,,"1",,,,,,,,,,,,,,,,,,,,,,"0",,,,,,,"0",,,,,,,,,,,Ancho inadecuado por árboles que se encuentran en la mitad del camino faltante de baldosas.,36.00
E,"20683","2",1633629840157.jpg,"1","0","0","0","2",,,1633629871370.jpg,"1","1","1","1",1633629895883.jpg,,"1","1",,,"0",,"1",1633630166916.jpg,"1","1",1633629957248.jpg,,"0",,,,"0",,,,,,,"0",,,,,,,,,,1=17   2= 16,Cortadores que sobresalen3 pendientes que dificultan el paso y autos que siempre se encuentran ahí que no dejan pasar,67.00
E,"1724","2",,"1","1","0","0","2",,,1630687260450.jpg,"1","1","1","1",1630687508935.jpg,,"0",,,,"0",,"0",,"0",,,,"1","1",1630687547477.jpg,,"0",,,,,,,"0",,,,,,,,,,1=12   2=16,,58.00
E,"3241","2",1630686758403.jpg,"1","0","0","0","2",,,1630686789512.jpg,"2","0",,,,,,,,,,,,,,,,,,,,,"0",,,,,,,"0",,,,,,,,,,1=20   2=18,,57.50
E,"26292",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E,"31036","2",1630686969263.jpg,"1","0","0","0","1",,1630687097814.jpg,,"2","1","0",,,,"0",,,,"0",,"0",,"0",,,,"1","1",1630687121185-14_58_5.jpg,,"0",,,,,,,"0",,,,,,,,,,1=13  2=15,,40.00
E,"5102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E,"5226",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E,"6476",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E,"26657",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E,"4792","2",1626887603865.jpg,"1","0","0","0","2",,,1626887637416.jpg,"0","1","0",,,,"0",,,,"0",,"1",1626887892107.jpg,"0",,,,"1","2",1626887940315.jpg,1626887786095-14_48_18.jpg,"0",,,,,,,"0",,,,,,,,,,1=20,,41.50
E,"5107","2",1626886701326.jpg,"1","0","0","0","2",,,1626886790622-14_46_42.jpg,"1","1","0",,,,"0",,,,"0",,"0",,"0",,,,"1","2",1626886883441.jpg,1626886840675-14_46_27.jpg,"0",,,,,,,"0",,,,,,,,,,1=21,Tiene muchos desniveles con escalones de baldosas rotas tambien muchos obstaculos por las tapas de ose,53.50
E,"22361","2",1626887130682.jpg,"0","1","0","0","1",,1626887198736-14_47_17.jpg,,"1","1","0",,,,"0",,,,"0",,"1",1626887351609.jpg,"0",,,,"1","4",1626887384131.jpg,,"0",,,,,,,"0",,,,,,,,,,1=16   2= 22,Desniveles exesivos por falta de baldosas o escalones,36.00
E,"24268",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E,"3100","2",1631543938932.jpg,"1","0","0","0","2",,,1631543962139.jpg,"2","1","1","1",1631544040988.jpg,,"0",,,,"0",,"0",,"0",,,,"1","1",1631543990313-10_44_14.jpg,,"0",,,,,,,"1","1",1631543921227.jpg,,,"0",,"0","0","1",1=15   2=15,Vereda inclinada,82.00
E,"8618","2",1631543614777.jpg,"1","0","0","0","2",,,1631543629075.jpg,"2","1","1","1",1631543778644.jpg,,"0",,,,"0",,"0",,"0",,,,"0",,,,"1","0","0","0","0","0","1","1","1",1631543826117.jpg,,,"0",,"0","0","1",1=10   2=14,,82.00
E,"13488","2",1631543222743.jpg,"1","1","0","0","2",,,1631543245386.jpg,"1","0",,,,,,,,,,,,,,,,,,,,,"0",,,,,,,"1","1",1631543473229.jpg,,,"0",,"0","0","1",1=13   2=15,Vereda en pendiente.,73.50
E,"25268","2",1631544548624.jpg,"1","0","0","0","2",,,1631544624714.jpg,"1","1","0",,,,"1","1",1631544667054.jpg,,"0",,"1",1631544826470.jpg,"1","1",1631544599218.jpg,,"0",,,,"0",,,,,,,"0",,,,,,,,,,1=15   2= 17,,62.50
E,"30866","2",,"1","0","0","0","2",,,1631544277731.jpg,"2","1","0",,,,"1","1",1631544346087.jpg,,"0",,"0",,"0",,,,"0",,,,"0",,,,,,,"0",,,,,,,,,,1=17   2= 15,Vereda inclinada,59.75
E,"13487","2",1631633322384.jpg,"1","0","0","0","2",,,1631633377673.jpg,"0","1","0",,,,"0",,,,"0",,"1",1631633462791.jpg,"0",,,,"0",,,,"0",,,,,,,"1","1",1631633683640.jpg,,,"0",,"0","0",,1=14   2=17,2 excesivas pendientes faltaste de tapa. Faltan baldosas,61.50
E,"25269","2",,"1","0","0","0","2",,,1631634173920.jpg,"2","1","1","2",1631634328006.jpg,,"0",,,,"0",,"0",,"0",,,,"0",,,,"0",,,,,,,"0",,,,,,,,,,1=20   2=15,Faltan baldosas,60.00
